4410000;0.0165623;0.0166943
4420000;0.0166718;0.0167016
4430000;0.0165296;0.0167089
4440000;0.0164914;0.0167162
4450000;0.0166205;0.0167234
4460000;0.0166562;0.0167306
4470000;0.0165433;0.0167379
4480000;0.0168801;0.0167451
4490000;0.0167476;0.0167522
4500000;0.0166806;0.0167594
4510000;0.0165589;0.0167666
4520000;0.0167276;0.0167737
4530000;0.0167496;0.0167808
4540000;0.0166977;0.0167879
4550000;0.0169627;0.016795
4560000;0.0166058;0.0168021
4570000;0.0170781;0.0168091
4580000;0.0168009;0.0168162
4590000;0.0166166;0.0168232
4600000;0.016553;0.0168302
4610000;0.0171055;0.0168372
4620000;0.0167051;0.0168442
4630000;0.0169055;0.0168512
4640000;0.0167227;0.0168581
4650000;0.0170116;0.0168651
4660000;0.0168777;0.016872
4670000;0.0169534;0.0168789
4680000;0.0167892;0.0168858
4690000;0.0167765;0.0168927
4700000;0.0169544;0.0168995
4710000;0.0169872;0.0169064
4720000;0.0172424;0.0169132
4730000;0.016951;0.01692
4740000;0.0171451;0.0169268
4750000;0.017149;0.0169336
4760000;0.0167589;0.0169404
4770000;0.0170023;0.0169472
4780000;0.0170018;0.0169539
4790000;0.0171172;0.0169606
4800000;0.0168718;0.0169674
4810000;0.0168483;0.0169741
4820000;0.0168796;0.0169808
4830000;0.0167916;0.0169874
4840000;0.0167755;0.0169941
4850000;0.0166537;0.0170008
4860000;0.0167075;0.0170074
4870000;0.0168811;0.017014
4880000;0.0167393;0.0170206
4890000;0.016819;0.0170272
4900000;0.0170537;0.0170338
4910000;0.0169143;0.0170404
4920000;0.0167026;0.0170469
4930000;0.017062;0.0170535
4940000;0.0169104;0.01706
4950000;0.017015;0.0170665
4960000;0.0169657;0.017073
4970000;0.0167222;0.0170795
4980000;0.0171162;0.017086
4990000;0.0170082;0.0170925
5000000;0.0173592;0.0170989
